Order_No,Time from Pickup to Arrival
Order_No_17611,2397.5
Order_No_25977,1194.1
Order_No_6999,1621.1
Order_No_6436,2341.3
Order_No_16463,1395.0
Order_No_3290,789.1
Order_No_21465,1506.0
Order_No_20745,1706.8
Order_No_4378,674.9
Order_No_6837,3002.6
Order_No_511,783.3
Order_No_23337,1619.3
Order_No_18786,1886.5
Order_No_19567,1867.0
Order_No_9639,1252.5
Order_No_21767,2269.8
Order_No_7576,1616.6
Order_No_8810,2690.0
Order_No_3897,2498.2
Order_No_6142,1377.8
Order_No_26154,970.9
Order_No_26263,1227.7
Order_No_16314,1040.2
Order_No_19496,2578.5
Order_No_22365,1409.6
Order_No_23256,1553.9
Order_No_56,1927.1
Order_No_14480,698.7
Order_No_16972,1681.1
Order_No_16459,1267.0
Order_No_26595,502.4
Order_No_3981,949.6
Order_No_21412,1467.6
Order_No_24494,736.5
Order_No_21493,1741.9
Order_No_16486,2501.1
Order_No_14680,1438.8
Order_No_5805,1578.7
Order_No_367,565.3
Order_No_22787,811.8
Order_No_23282,917.9
Order_No_16588,800.8
Order_No_2221,2434.2
Order_No_147,1546.1
Order_No_10040,647.9
Order_No_22014,965.8
Order_No_5098,2091.5
Order_No_3052,824.7
Order_No_22802,987.6
Order_No_12260,2818.4
Order_No_27427,1626.7
Order_No_21738,2610.8
Order_No_26363,1500.4
Order_No_17696,1631.9
Order_No_10377,1192.8
Order_No_18050,1071.3
Order_No_15356,1011.5
Order_No_20858,956.3
Order_No_9719,1079.5
Order_No_19503,1257.9
Order_No_26119,1555.8
Order_No_1680,2158.5
Order_No_24656,2066.9
Order_No_3649,2087.6
Order_No_12688,1614.2
Order_No_19490,1920.8
Order_No_18982,1091.6
Order_No_26875,1268.6
Order_No_2310,1452.9
Order_No_7734,1616.9
Order_No_17888,1775.2
Order_No_2217,1629.2
Order_No_26190,1343.8
Order_No_19481,1448.8
Order_No_17095,551.4
Order_No_19873,665.9
Order_No_18385,1148.1
Order_No_169,2255.2
Order_No_3987,1871.1
Order_No_23727,2394.4
Order_No_3401,1477.6
Order_No_8389,2054.5
Order_No_18420,1401.3
Order_No_16069,1087.8
Order_No_20250,870.8
Order_No_7669,1176.2
Order_No_23888,751.3
Order_No_3037,333.9
Order_No_16996,1658.8
Order_No_11738,2051.2
Order_No_26942,1498.0
Order_No_23113,1094.7
Order_No_9760,563.8
Order_No_19160,604.0
Order_No_8602,2416.4
Order_No_21804,2085.0
Order_No_15243,2272.1
Order_No_1872,1407.0
Order_No_11021,1189.5
Order_No_3036,582.8
Order_No_9435,2790.4
Order_No_26153,865.3
Order_No_20106,793.5
Order_No_13251,2187.6
Order_No_11509,2449.6
Order_No_26619,1976.5
Order_No_16360,1450.3
Order_No_10825,1693.7
Order_No_25592,2402.1
Order_No_25225,889.3
Order_No_23090,1574.0
Order_No_17335,2365.7
Order_No_26622,1320.0
Order_No_16298,960.6
Order_No_6773,1288.8
Order_No_7891,1463.0
Order_No_10858,1424.6
Order_No_4475,916.2
Order_No_21901,943.4
Order_No_16408,1320.3
Order_No_6771,1703.4
Order_No_22907,1684.6
Order_No_21277,2143.2
Order_No_15350,1610.4
Order_No_1167,986.1
Order_No_8730,2596.2
Order_No_14333,1846.7
Order_No_19029,1068.3
Order_No_3091,717.9
Order_No_27768,953.6
Order_No_9423,1527.7
Order_No_28182,2649.5
Order_No_22817,1031.4
Order_No_2247,1803.6
Order_No_23718,1692.8
Order_No_9626,1621.0
Order_No_3603,744.1
Order_No_1043,2648.1
Order_No_21245,1945.6
Order_No_17937,1351.4
Order_No_720,1637.4
Order_No_22796,2545.1
Order_No_13292,2842.1
Order_No_23752,1945.3
Order_No_1625,2403.9
Order_No_27001,2255.5
Order_No_8003,1223.3
Order_No_8161,1428.1
Order_No_12510,1491.7
Order_No_22920,2321.5
Order_No_14306,1710.2
Order_No_14530,2762.6
Order_No_1804,2532.6
Order_No_23445,1854.1
Order_No_11228,1736.3
Order_No_20071,2334.5
Order_No_8495,1791.5
Order_No_21065,1586.2
Order_No_4382,1775.5
Order_No_15035,1901.5
Order_No_19220,2570.4
Order_No_17354,1768.4
Order_No_23997,1581.7
Order_No_1431,1450.5
Order_No_18151,2019.1
Order_No_17858,2309.6
Order_No_12359,1841.4
Order_No_19045,2049.6
Order_No_11623,1788.8
Order_No_11804,1971.2
Order_No_24733,909.9
Order_No_5217,1293.8
Order_No_19818,2365.2
Order_No_8396,1993.0
Order_No_1519,2600.1
Order_No_14101,2393.7
Order_No_9129,1511.6
Order_No_18823,1184.9
Order_No_16359,1514.9
Order_No_1544,1255.2
Order_No_25052,1397.1
Order_No_1172,713.4
Order_No_23871,2201.5
Order_No_8274,953.8
Order_No_3268,1750.5
Order_No_12318,2700.8
Order_No_16518,1068.2
Order_No_10519,2479.3
Order_No_18701,2733.0
Order_No_8433,1879.4
Order_No_27433,1827.7
Order_No_22721,1464.9
Order_No_7467,1600.8
Order_No_24029,1620.9
Order_No_13193,1687.1
Order_No_23512,3052.3
Order_No_15665,1177.8
Order_No_8371,1754.9
Order_No_12616,1727.4
Order_No_20011,1271.8
Order_No_26700,1332.5
Order_No_21497,1598.7
Order_No_5236,904.7
Order_No_24580,1986.8
Order_No_8324,1599.9
Order_No_8560,1581.0
Order_No_19095,839.5
Order_No_26500,1284.3
Order_No_4651,1343.0
Order_No_1264,2072.6
Order_No_20494,1241.1
Order_No_9245,1302.1
Order_No_16848,1640.4
Order_No_3389,2827.8
Order_No_12868,758.2
Order_No_8934,1229.4
Order_No_25296,1345.8
Order_No_16800,1162.8
Order_No_1060,2047.8
Order_No_2027,1808.6
Order_No_339,1556.9
Order_No_10556,1764.0
Order_No_18421,1542.1
Order_No_6370,766.5
Order_No_14577,2053.4
Order_No_1757,1212.5
Order_No_14923,2975.5
Order_No_24478,1793.1
Order_No_16517,1936.7
Order_No_2477,2829.8
Order_No_10051,2025.2
Order_No_19230,1774.4
Order_No_10065,1943.7
Order_No_13623,1959.1
Order_No_10569,1887.9
Order_No_4910,1135.9
Order_No_7237,1762.7
Order_No_21359,490.1
Order_No_11762,2390.0
Order_No_11909,925.2
Order_No_3243,1923.4
Order_No_27828,2977.4
Order_No_10869,1307.1
Order_No_14264,1834.6
Order_No_21094,1134.8
Order_No_10236,1894.6
Order_No_12934,1485.1
Order_No_146,1948.1
Order_No_27037,1648.3
Order_No_4040,1956.5
Order_No_19802,2317.4
Order_No_6725,1574.4
Order_No_27604,791.3
Order_No_5382,619.0
Order_No_1322,2579.3
Order_No_1230,1712.9
Order_No_3365,1051.6
Order_No_9522,1650.9
Order_No_18791,3023.7
Order_No_11406,2167.8
Order_No_18240,2328.6
Order_No_20221,2043.3
Order_No_320,1803.0
Order_No_4892,1565.3
Order_No_1159,1685.7
Order_No_21274,1550.8
Order_No_21845,2669.2
Order_No_25219,2402.6
Order_No_24147,2580.8
Order_No_24379,1850.3
Order_No_15933,2049.9
Order_No_27610,1107.8
Order_No_4386,1635.5
Order_No_26782,2301.7
Order_No_8214,1848.0
Order_No_16243,2888.8
Order_No_17683,1947.3
Order_No_20722,1561.4
Order_No_19376,988.7
Order_No_17281,2114.9
Order_No_16865,942.3
Order_No_9101,1568.0
Order_No_27499,1063.0
Order_No_12537,943.2
Order_No_12296,2568.7
Order_No_14428,648.6
Order_No_25685,526.1
Order_No_22913,867.5
Order_No_24524,658.5
Order_No_1752,612.0
Order_No_10557,2175.3
Order_No_22245,1875.6
Order_No_7053,1760.6
Order_No_13850,1273.0
Order_No_17907,1217.0
Order_No_13928,1715.2
Order_No_4721,1638.1
Order_No_9400,1678.2
Order_No_19949,1304.1
Order_No_3418,1770.7
Order_No_1248,1545.5
Order_No_4154,2426.7
Order_No_24309,757.0
Order_No_23502,1783.8
Order_No_12366,1587.5
Order_No_22423,1674.9
Order_No_13998,797.3
Order_No_347,1168.7
Order_No_8784,1729.6
Order_No_15320,2048.9
Order_No_3636,1981.3
Order_No_27543,1804.5
Order_No_13064,1729.4
Order_No_22589,2671.3
Order_No_23595,1606.0
Order_No_4970,661.9
Order_No_24756,2814.5
Order_No_3836,2160.7
Order_No_22406,666.9
Order_No_2413,998.8
Order_No_26683,1122.4
Order_No_21518,2180.6
Order_No_12497,2852.6
Order_No_4545,2638.3
Order_No_17070,1673.5
Order_No_11580,1191.2
Order_No_4976,2435.5
Order_No_19328,2191.0
Order_No_6819,1659.8
Order_No_27385,2672.7
Order_No_22737,1421.3
Order_No_27966,2654.1
Order_No_24985,2518.4
Order_No_1428,1539.0
Order_No_27060,1532.9
Order_No_13885,2683.4
Order_No_24468,1610.0
Order_No_2653,1335.9
Order_No_22013,2220.4
Order_No_2162,2877.2
Order_No_17003,2203.8
Order_No_18595,921.7
Order_No_9225,480.4
Order_No_9053,3116.4
Order_No_16485,829.5
Order_No_11680,2002.4
Order_No_858,2169.7
Order_No_17158,2115.7
Order_No_20606,2258.8
Order_No_16334,1651.9
Order_No_24270,1232.8
Order_No_25462,1615.5
Order_No_25873,1722.5
Order_No_25013,1747.2
Order_No_13198,1755.1
Order_No_13003,2157.9
Order_No_25973,1203.0
Order_No_22278,1129.0
Order_No_16712,1667.0
Order_No_23350,1358.1
Order_No_20845,2189.4
Order_No_6216,2336.9
Order_No_12192,2327.0
Order_No_143,1411.9
Order_No_5623,1260.9
Order_No_13119,658.1
Order_No_22753,2337.7
Order_No_25665,888.2
Order_No_18290,1285.0
Order_No_26132,1309.6
Order_No_17364,1368.1
Order_No_8570,1189.1
Order_No_9108,1058.8
Order_No_24924,2234.7
Order_No_7090,1450.2
Order_No_26015,1372.2
Order_No_13811,1516.7
Order_No_12931,1439.3
Order_No_27715,1033.5
Order_No_20852,2533.4
Order_No_8049,2763.6
Order_No_13,760.2
Order_No_21292,1121.1
Order_No_20323,1410.4
Order_No_16947,2178.4
Order_No_2176,2177.4
Order_No_571,1420.8
Order_No_18025,2026.7
Order_No_7573,2488.2
Order_No_9851,2230.5
Order_No_17201,1352.5
Order_No_11865,1484.9
Order_No_27504,1347.7
Order_No_5822,2836.5
Order_No_18147,969.7
Order_No_25957,1559.2
Order_No_18681,1951.1
Order_No_19737,1972.3
Order_No_20258,968.5
Order_No_1517,1634.3
Order_No_9954,2637.8
Order_No_21571,2097.8
Order_No_5680,2437.5
Order_No_16159,1774.8
Order_No_26607,2000.5
Order_No_14097,2037.3
Order_No_16561,2484.5
Order_No_8526,2017.4
Order_No_13524,2604.0
Order_No_15647,514.9
Order_No_16796,2828.0
Order_No_7202,1444.4
Order_No_21797,1023.6
Order_No_18886,1023.9
Order_No_10403,1238.3
Order_No_16117,2391.2
Order_No_12894,1363.3
Order_No_9804,1963.4
Order_No_15628,2278.5
Order_No_22501,2593.7
Order_No_1935,979.9
Order_No_14628,1512.4
Order_No_7929,1585.0
Order_No_3859,1592.2
Order_No_17064,1643.1
Order_No_9611,1305.8
Order_No_2522,1722.2
Order_No_10058,2345.8
Order_No_4376,1563.2
Order_No_21626,868.4
Order_No_22557,1983.6
Order_No_14494,1289.6
Order_No_10707,2117.5
Order_No_20317,2238.6
Order_No_11351,2010.4
Order_No_19184,671.1
Order_No_23283,1549.0
Order_No_15494,1237.5
Order_No_21856,1766.2
Order_No_27540,1930.8
Order_No_25423,660.7
Order_No_18538,2351.0
Order_No_20548,1308.2
Order_No_19726,2506.1
Order_No_18235,1225.9
Order_No_12948,1820.1
Order_No_6675,1939.2
Order_No_24615,1615.8
Order_No_13744,1045.2
Order_No_12188,878.1
Order_No_14578,1886.7
Order_No_19611,1461.0
Order_No_9885,1893.8
Order_No_14353,2274.5
Order_No_17960,1318.6
Order_No_1411,2055.9
Order_No_2474,1705.0
Order_No_972,1543.8
Order_No_15841,2233.4
Order_No_9795,1149.4
Order_No_1372,2301.7
Order_No_273,845.1
Order_No_7503,2686.5
Order_No_19799,2478.5
Order_No_12302,2253.7
Order_No_27792,2490.6
Order_No_8932,1609.3
Order_No_4101,1619.3
Order_No_27102,1052.7
Order_No_15249,2148.8
Order_No_11355,1420.3
Order_No_14442,2144.6
Order_No_22657,1796.2
Order_No_23184,1329.7
Order_No_13726,2397.8
Order_No_11791,3163.0
Order_No_22180,1120.7
Order_No_27941,1819.1
Order_No_3299,2391.4
Order_No_411,2496.8
Order_No_25031,1615.1
Order_No_20039,1653.3
Order_No_6422,1697.8
Order_No_15305,2641.6
Order_No_881,1997.4
Order_No_14836,1366.8
Order_No_15718,1384.2
Order_No_17254,2674.6
Order_No_22379,1751.0
Order_No_11001,2051.9
Order_No_19817,552.3
Order_No_16673,1939.3
Order_No_27727,2213.9
Order_No_728,2585.2
Order_No_11373,375.6
Order_No_8931,1096.9
Order_No_3733,798.7
Order_No_20900,2709.5
Order_No_16512,1372.0
Order_No_11372,1466.0
Order_No_5173,1724.4
Order_No_3367,1731.2
Order_No_13945,1480.7
Order_No_26588,1388.5
Order_No_25495,2941.9
Order_No_6959,1352.6
Order_No_1036,1337.4
Order_No_12348,1694.4
Order_No_5207,1167.9
Order_No_11108,2901.6
Order_No_15696,1797.3
Order_No_14332,2091.7
Order_No_21633,908.7
